artist_name,track_name,artist_uri,track_uri
50 Cent,In Da Club,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,spotify:track:7iL6o9tox1zgHpKUfh9vuC
Jonas Brothers,Burnin' Up,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,spotify:track:7yMnml7zdYl5LlDFZPm5Hd
The Pussycat Dolls,I Hate This Part,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,spotify:track:7GgUY1TK5etQrJqCVuYWMW
Mariah Carey,Obsessed,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,spotify:track:3IcIIZMMS7UArJJPtEHXG8
Montell Jordan,This Is How We Do It,spotify:artist:0iVrCROxeyon7MZUW3MfzT,spotify:track:6uQKuonTU8VKBz5SHZuQXD
Eminem,The Monster,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:5U8hKxSaDXB8cVeLFQjvwx
ScHoolboy Q,Studio,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,spotify:track:29gsi1zZrZxdStACmTQB0Z
ScHoolboy Q,Man Of The Year,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,spotify:track:5SsR3wtCOafDmZgvIdRhSm
A$AP Rocky,Ghetto Symphony,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,spotify:track:57pOLYHz6mt5aMkOXa2Gis
Avicii,Hey Brother,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,spotify:track:3zKST4nk4QJE77oLjUZ0Ng
Aloe Blacc,The Man,spotify:artist:0id62QV2SZZfvBn9xpmuCl,spotify:track:1FsH6OZCKLWbBgqj8JcCvO
Imagine Dragons,Radioactive,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB
38 Special,Back Where You Belong - Edited Version,spotify:artist:3zXw2Eh96iTT51pytzHdZi,spotify:track:0YQeuXoLAK7WM2E8sswDdS
Red Hot Chili Peppers,Can't Stop,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,spotify:track:3ZOEytgrvLwQaqXreDs2Jx
Bowling For Soup,1985,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,spotify:track:5oQcOu1omDykbIPSdSQQNJ
Lil Jon & The East Side Boyz,Throw It Up,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,spotify:track:7i5mufbqmLZ4Ae7JnmLqp6
blink-182,What's My Age Again?,spotify:artist:6FBDaR13swtiWwGhX1WQsP,spotify:track:5wTMQjEx9LWeFwLjolPCUy
The Weeknd,The Hills,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:25khomWgBVamSdKw7hzm3l
blink-182,All The Small Things,spotify:artist:6FBDaR13swtiWwGhX1WQsP,spotify:track:12qZHAeOyTf93YAWvGDTat
Galantis,Runaway (U & I),spotify:artist:4sTQVOfp9vEMCemLw50sbu,spotify:track:46lFttIf5hnUZMGvjK0Wxo
The Script,Hall of Fame,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,spotify:track:7wMq5n8mYSKlQIGECKUgTX
Bachman-Turner Overdrive,Let It Ride,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5,spotify:track:3Qfu37XtjQ8mS4v0Jdt1bR
Billy Joel,We Didn't Start the Fire,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,spotify:track:3Cx4yrFaX8CeHwBMReOWXI
Flo Rida,My House,spotify:artist:0jnsk9HBra6NMjO2oANoPY,spotify:track:6Knv6wdA0luoMUuuoYi2i1
OneRepublic,Love Runs Out,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,spotify:track:3cOO5IQtOYs7huq4Z6lYfr
Eve 6,Inside Out,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,spotify:track:4GiVcDqNQI0fc0yYuRGH9m
Milky Chance,Stolen Dance,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:track:6vECYJHxYmm3Ydt3fF01pE
WALK THE MOON,Shut Up and Dance,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,spotify:track:4kbj5MwxO1bq9wjT5g9HaA
Fall Out Boy,Centuries,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,spotify:track:0yhPEz5KxlDwckGJaMlZqM
X Ambassadors,Renegades,spotify:artist:3NPpFNZtSTHheNBaWC82rB,spotify:track:46GGxd8TVRt6FjUBfCavVT
The Killers,Mr. Brightside,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,spotify:track:7oK9VyNzrYvRFo7nQEYkWN
Eagle-Eye Cherry,Save Tonight,spotify:artist:3ngKsDXZAssmljeXCvEgOe,spotify:track:2hdhm6piUJnmKXmEmskXCg
Jackson Browne,Running On Empty,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,spotify:track:4MZEZz8MqVgvIMXU6AVP22
Matchbox Twenty,How Far We've Come,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,spotify:track:3k2Zv2luPZHpxfFjGpr4Mm
Imagine Dragons,It's Time,spotify:artist:53XhwfbYqKCa1cC15pYq2q,spotify:track:3xqF04FdMK7gpIPG3SPFpY
Hozier,Take Me To Church,spotify:artist:2FXC3k01G6Gw61bmprjgqS,spotify:track:0IqKeD8ZSP72KbGYyzEcAs
3 Doors Down,It's Not My Time,spotify:artist:2RTUTCvo6onsAnheUk3aL9,spotify:track:0uybt73QFXaLCoxuVf6fhm
The Wallflowers,One Headlight,spotify:artist:0jJNGWrpjGIHUdTTJiIYeB,spotify:track:0z1b34WikhOH9ZxU8QDWcv
The Neighbourhood,Afraid,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:track:7brQHA2CgQpcMBiOlfiXYb
The Chainsmokers,Closer,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
AC/DC,Moneytalks,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:5u5F7qLDvZjBSktaDp4HxB
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"") - Wideboys Remix",spotify:artist:1KCSPY1glIKqW2TotWuXOR,spotify:track:5XNm6WTJxKtcaug3lc8KJF
The Weeknd,Starboy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:5aAx2yezTd8zXrkmtKl66Z
O.A.R.,Hey Girl,spotify:artist:1Cq0LAHFfvUTBEtMPXUidI,spotify:track:011AQ5ytjVE4gBgq4HGFpy
Matt and Kim,Daylight,spotify:artist:4MSMDY0ClgWqXApU53I1L1,spotify:track:57i3M29DWoo7RDk0Tf0LZG
Kevin Gates,Time For That,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,spotify:track:1gZNqH0rDxD1mXLeul1Qq7
O.A.R.,"Follow Me, Follow You",spotify:artist:1Cq0LAHFfvUTBEtMPXUidI,spotify:track:1vXuSd2EEY7rMJrxGZ3bZB
The Mamas & The Papas,California Dreamin',spotify:artist:1bs7HoMkSyQwcobCpE9KpN,spotify:track:63rva3TBizr6x1Yp5uwKfD
Maroon 5,Maps,spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:4gbVRS8gloEluzf0GzDOFc
Maroon 5,Animals,spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:16pwlVsypm4aDKMhXdOuXg
OneRepublic,Counting Stars,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,spotify:track:5edBgVtRD0fvWk140Sl21T
The Chainsmokers,Paris,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:track:72jbDTw1piOOj770jWNeaG
DRAM,Broccoli (feat. Lil Yachty),spotify:artist:5M0lbkGluOPXLeFjApw8r8,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol
John Legend,Love Me Now,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,spotify:track:6nxQdXa1uAL0rY72wPZu89
Celeste Buckingham,Run Run Run,spotify:artist:2fIUlieTjLTaNQUIKHX5B8,spotify:track:0jEtl0UFAyJ504KppwK3yL
Destiny's Child,Survivor,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,spotify:track:7qtAgn9mwxygsPOsUDVRRt
J. Cole,Let Nas Down,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,spotify:track:26RcjBcThMrZ8KvsqApOvN
MGMT,Electric Feel,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,spotify:track:0vaf64cpnqM7COUZZkoBig
Louisiana Ca$h,"From Louisiana (feat. Info, Quick & Moneybagz)",spotify:artist:1BZhW4om1QaMVX8a8KGrOg,spotify:track:5CWiRKm8Wr35UNV8pB7xYw
Lady Gaga,Million Reasons,spotify:artist:1HY2Jd0NmPuamShAr6KMms,spotify:track:50PWlIBU7PlGGwzgN8TiFJ
ABBA,Dancing Queen,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,spotify:track:01iyCAUm8EvOFqVWYJ3dVX
Moon Taxi,Red Hot Lights,spotify:artist:5DK8eK7fjvRsziXzyr3sFA,spotify:track:0xmtSOofR05Lu0ggb5lZ7X
Foster The People,Pumped Up Kicks,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,spotify:track:7w87IxuO7BDcJ3YUqCyMTT
Moon Taxi,Morocco,spotify:artist:5DK8eK7fjvRsziXzyr3sFA,spotify:track:30lgD1UuHczwlxa7NZFeSQ
Foreigner,Juke Box Hero,spotify:artist:6IRouO5mvvfcyxtPDKMYFN,spotify:track:00qOE7OjRl0BpYiCiweZB2
Eminem,Lose Yourself - Soundtrack Version,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:track:7w9bgPAmPTtrkt2v16QWvQ
Linkin Park,In The End,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
Linkin Park,Numb,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,spotify:track:2nLtzopw4rPReszdYBJU6h
Galantis,Peanut Butter Jelly,spotify:artist:4sTQVOfp9vEMCemLw50sbu,spotify:track:3aIhJDHxr1kgTSnutJxPTH
The Fray,How to Save a Life,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,spotify:track:5fVZC9GiM4e8vu99W0Xf6J
N.W.A.,Straight Outta Compton,spotify:artist:4EnEZVjo3w1cwcQYePccay,spotify:track:6KIKRz9eSTXdNsGUnomdtW
Kanye West,Famous,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:19a3JfW8BQwqHWUMbcqSx8
KYLE,iSpy (feat. Lil Yachty),spotify:artist:4qBgvVog0wzW75IQ48mU7v,spotify:track:2EEeOnHehOozLq4aS0n6SL
J. Cole,Wet Dreamz,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,spotify:track:6Ius4TC0L3cN74HT7ENE6e
Drake,Passionfruit,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:7hDc8b7IXETo14hHIHdnhd
Kendrick Lamar,The Heart Part 4,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:track:1zayuwd1YLZsYDArkruHdL
Big Sean,No Favors,spotify:artist:0c173mlxpT3dSFRgMO8XPh,spotify:track:1MksGqIztTT6M9R1ErKVs8
Maroon 5,Cold (feat. Future),spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:21TdkDRXuAB3k90ujRU1et
2Pac,California Love - Original Version,spotify:artist:1ZwdS5xdxEREPySFridCfh,spotify:track:1JClFT74TYSXlzpagbmj0S
The Weeknd,Starboy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:5aAx2yezTd8zXrkmtKl66Z
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:2QbFClFyhMMtiurUjuQlAe
Big Sean,Bounce Back,spotify:artist:0c173mlxpT3dSFRgMO8XPh,spotify:track:0SGkqnVQo9KPytSri1H6cF
JAY Z,Interlude,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,spotify:track:1WOwGVtrVWtV3WW7X4TZoB
Jon Bellion,All Time Low,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,spotify:track:5wQRNkb7OhzJoT1P0OZ4Rw
J. Cole,Power Trip,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT
Young Money,Trophies,spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP,spotify:track:6HfOzLLjsaXsehIFEsrxTk
The Weeknd,I Feel It Coming,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:5GXAXm5YOmYT0kL5jHvYBt
DMX,Top Shotter,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,spotify:track:5Ur85pXOqvuJasdeu29dWR
Made Men,Tommy's Theme,spotify:artist:6Sg31hzCnsMoDvktTlLI4S,spotify:track:5D3hSpjeAPpA8Q76LaD1uL
Canibus,Second Round K.O.,spotify:artist:2lQvoGjN6jJfsAkaywtgrB,spotify:track:0xKmDKOEbwRSgH0BXA6IzX
Kygo,Stole the Show,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:track:5masKPHeAOVNgxdLebIcK7
Kendrick Lamar,DNA.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:track:6HZILIRieu8S0iqY8kIKhj
Carrie Underwood,Before He Cheats,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt
Carrie Underwood,Church Bells,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,spotify:track:67citk3uzWs5qbaIVKTeg8
Carrie Underwood,Blown Away,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2
Kenny Chesney,American Kids,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV
Carrie Underwood,We're Young and Beautiful,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,spotify:track:6d0AZlRfB9wI3dQ5vEJJ5B
Lynyrd Skynyrd,Sweet Home Alabama,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,spotify:track:4CJVkjo5WpmUAKp3R44LNb
Brad Paisley,Crushin' It,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,spotify:track:3yMVUGqVK5iTTkA8kGChH2
Wham!,Wake Me up Before You Go-Go,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,spotify:track:0ikz6tENMONtK6qGkOrU3c
Jon Pardi,Dirt On My Boots,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,spotify:track:7f08qp3HROTkfrtNpiYGGo
Alan Jackson,It's Five O' Clock Somewhere,spotify:artist:4mxWe1mtYIYfP040G38yvS,spotify:track:07KYRDFf8Q6sqj4PWCP9vh
George Strait,Check Yes Or No,spotify:artist:5vngPClqofybhPERIqQMYd,spotify:track:6iy4PoAuZBMvtrlDX4VxC7
Jake Owen,Barefoot Blue Jean Night,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,spotify:track:3ts6xK5GzfMAAriT9AIBmP
Carrie Underwood,One Way Ticket,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,spotify:track:2p5Ig7yhmY3rdg08Ny4GJD
Sam Hunt,Make You Miss Me,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:track:5BbYPT6ehZf0hSv2su6JAl
Eric Church,Record Year,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,spotify:track:5fSPbm5lcwtqwXkeQQswW8
Miranda Lambert,Smokin' and Drinkin' - [feat. Little Big Town],spotify:artist:66lH4jAE7pqPlOlzUKbwA0,spotify:track:13keyz9ikBe6ZpRasw7l4X
Lee Brice,I Don't Dance,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,spotify:track:5aj0xPGiEUN3aI2oOYu14S
Brett Eldredge,Wanna Be That Song,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,spotify:track:1XazlqB4YAtvouCmJPWXlM
Eric Church,Talladega,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,spotify:track:1TKlBK9cSrM5u4CiL4SETS
Maren Morris,My Church,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,spotify:track:1LM5zQv5pBKPyO7rm7Uz6U
Luke Bryan,"Huntin', Fishin' And Lovin' Every Day",spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:0dbzWSYpMcRtwjI1S7Pkql
Old Dominion,Snapback,spotify:artist:6y8XlgIV8BLlIg1tT1R10i,spotify:track:7I5fYc4qKJddht8Ozhqqdx
Luke Bryan,Move,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:6qoH2pKeEibNUG1pnJIjmZ
Sam Hunt,Take Your Time,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:track:7vWGeYZJUzBXKGPro05UXS
Thomas Rhett,Die A Happy Man,spotify:artist:6x2LnllRG5uGarZMsD4iO8,spotify:track:5kNe7PE09d6Kvw5pAsx23n
Sam Hunt,House Party,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:track:2FviG1Ma0M0BSZbqaDvw0x
Chris Stapleton,Tennessee Whiskey,spotify:artist:4YLtscXsxbVgi031ovDDdh,spotify:track:3fqwjXwUGN6vbzIwvyFMhx
Dierks Bentley,Somewhere On A Beach,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,spotify:track:5CG9Ps5ynNjpKJHmwc95pa
Lady Antebellum,Bartender,spotify:artist:32WkQRZEVKSzVAAYqukAEA,spotify:track:6olKv2HP3XgBpvVxAswowe
Keith Urban,Blue Ain't Your Color,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:track:6ZOPiKQeibCn7fP8dncucL
Carrie Underwood,Heartbeat,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,spotify:track:05BgC2247XGi8ySwBzOO0o
Old Dominion,Song for Another Time,spotify:artist:6y8XlgIV8BLlIg1tT1R10i,spotify:track:7px4t7HGiuMUvFkEOpZEwp
Journey,Don't Stop Believin',spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,spotify:track:4bHsxqR3GMrXTxEPLuK5ue
Journey,Faithfully,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,spotify:track:57ebBLITHpRgRKGrlbxMZS
Journey,Separate Ways (Worlds Apart),spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,spotify:track:4ECNtOnqzxutZkXP4TE3n3
Journey,Any Way You Want It,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,spotify:track:71SvEDmsOwIWw1IozsZoMA
Journey,Open Arms,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,spotify:track:2w4EpqGasrz9qdTwocx54t
Sam Hunt,Body Like A Back Road,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:track:7mldq42yDuxiUNn08nvzHO
Lauren Alaina,Road Less Traveled,spotify:artist:1v3tdpIdBSW14rHUfiEVOv,spotify:track:4nxgA1nvXvTkmsBY0vJV57
Luke Bryan,Country Girl (Shake It For Me),spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:0yD66650JxhqKbW76C2qCo
Bruno Mars,Count On Me,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:track:7l1qvxWjxcKpB9PCtBuTbU
Bruno Mars,That's What I Like,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
Bruno Mars,When I Was Your Man,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:track:0B7wvvmu9EISAwZnOpjhNI
Bruno Mars,Locked Out Of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI
Aretha Franklin,Respect,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,spotify:track:7s25THrKz86DM225dOYwnr
The Jackson 5,I Want You Back,spotify:artist:2iE18Oxc8YSumAU232n4rW,spotify:track:3b0EOvScbZUc0qJx0E1L2z
Marvin Gaye,Ain't No Mountain High Enough,spotify:artist:3koiLjNrgRTNbOwViDipeA,spotify:track:2H3ZUSE54pST4ubRd5FzFR
Otis Redding,Stand By Me,spotify:artist:60df5JBRRPcnSpsIMxxwQm,spotify:track:1aj4GXfmEYXfdVZohCpNKu
Van Morrison,Brown Eyed Girl,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,spotify:track:3yrSvpt2l1xhsV9Em88Pul
Stevie Wonder,Superstition - Single Version,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,spotify:track:5lXcSvHRVjQJ3LB2rLKQog
The Temptations,My Girl,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,spotify:track:6RrXd9Hph4hYR4bf3dbM6H
Norman Greenbaum,Spirit In The Sky,spotify:artist:7f8LNBVXN0h35veHrpxQFL,spotify:track:7fqhrLJzKHJ0RW32N0y2Gp
Natalie Cole,This Will Be (An Everlasting Love),spotify:artist:5tTsrGPwQRWUsHR2Xf7Ke9,spotify:track:0PDCewmZCp0P5s00bptcdd
Phil Collins,You Can't Hurry Love - 2016 Remastered,spotify:artist:4lxfqrEsLX6N1N4OCSkILp,spotify:track:4YwbSZaYeYja8Umyt222Qf
The Beatles,Twist And Shout - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,spotify:track:4Z1fbYp0HuxLBje4MOZcSD
Journey,Don't Stop Believin',spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,spotify:track:4bHsxqR3GMrXTxEPLuK5ue
AC/DC,Highway to Hell,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:2zYzyRzz6pRmhPzyfMEC8s
Jason Mraz,I'm Yours,spotify:artist:4phGZZrJZRo4ElhRtViYdl,spotify:track:3S0OXQeoh0w6AY8WQVckRW
Elton John,Bennie And The Jets - Remastered 2014,spotify:artist:3PhoLpVuITZKcymswpck5b,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs
Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,spotify:track:3bidbhpOYeV4knp8AIu8Xn
The Jackson 5,ABC,spotify:artist:2iE18Oxc8YSumAU232n4rW,spotify:track:6cb0HzFQPN4BGADOmSzPCw
Train,"Hey, Soul Sister",spotify:artist:3FUY2gzHeIiaesXtOAdB7A,spotify:track:6mghCOaaSvrke0z1EUVUIf
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",spotify:artist:31TPClRtHm23RisEBtV3X7,spotify:track:6JV2JOEocMgcZxYSZelKcc
Chris Tomlin,Good Good Father,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,spotify:track:1CvoOXxJqC2VHwgjZxjGX5
For All Seasons,Your Love Never Fails,spotify:artist:5ucjhW0VidVLW5TegvgxSf,spotify:track:2JQsG0QjQVolVkcqm4HMZM
Jesus Culture,My Soul Longs For You - Live,spotify:artist:0Onvkz1Nbs4wHXXUwOIGk8,spotify:track:5x5AACQgT2yK4VWwNn1bjO
Elevation Worship,O Come to the Altar,spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,spotify:track:1lEk3U3MzbDeL5MNHkE9JU
Bethel Music,No Longer Slaves (Radio Version) [feat. Jonathan David Helser & Melissa Helser],spotify:artist:26T4yOaOoFJvUvxR87Y9HO,spotify:track:37sWianweYMt42ZoSABn6y
Sarah McMillan,King Of My Heart - Live,spotify:artist:1taeI8pm5kXswB7L4603Tz,spotify:track:1AM5ftPFKksvmjayu2bmnP
Jenn Johnson,Our Father,spotify:artist:0cuW2lF0YWb9VUyHOnvnsO,spotify:track:6e2JJdBLwfljw9STY6FfmG
Hillsong Worship,I Surrender - Live,spotify:artist:3SgHzT552wy2W8pNLaLk24,spotify:track:1urrG04mC0IopJD7vpKiiW
Bruno Mars,Just the Way You Are,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
Bruno Mars,Marry You,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:track:6SKwQghsR8AISlxhcwyA9R
Justin Bieber,Love Yourself,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT
Alicia Keys,Fallin',spotify:artist:3DiDSECUqqY1AuBP8qtaIa,spotify:track:0KQx6HOpJueiSkztcS0r7D
John Legend,All of Me,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,spotify:track:3uhBIQ7tv8j1FME8cFGEfG
Luke Bryan,Drunk On You,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ
Luke Bryan,Someone Else Calling You Baby,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:7DkzLcSXS4KhSvbvIJja3M
Florida Georgia Line,Cruise,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,spotify:track:0i5el041vd6nxrGEU8QRxy
Florida Georgia Line,This Is How We Roll,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,spotify:track:2TR7A4ulH9R1PNwMyd8o8U
Florida Georgia Line,Dirt,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,spotify:track:5CXnIPD6rTjszYYQm6fY2P
Justin Moore,Backwoods,spotify:artist:30e8DmahrEamvLbFRPdWmk,spotify:track:3mSAhPW73pyeKoquI7E8B3
Jason Aldean,Dirt Road Anthem,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,spotify:track:2qYsSHsYkihWx043HVJQRV
Dierks Bentley,5-1-5-0,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,spotify:track:2WKCH4ISejDV9ad7iPp5XU
Darius Rucker,Wagon Wheel,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,spotify:track:3xdjjKMcMOFgo1eQrfbogM
Darius Rucker,Come Back Song,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,spotify:track:3YRS17WhqZPvIkj7MlkqIW
Darius Rucker,This,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,spotify:track:5AITuS8QzCZ9d7kdEXCJkd
Jon Pardi,Head Over Boots,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,spotify:track:4ly1QBXEwYoDmje9rmEgC4
Faith Hill,Breathe - Remastered,spotify:artist:25NQNriVT2YbSW80ILRWJa,spotify:track:2TYlCPSARkvifu7jvsG1B1
Faith Hill,The Way You Love Me,spotify:artist:25NQNriVT2YbSW80ILRWJa,spotify:track:6vgN6KGstss0GnBbKlMNK9
Faith Hill,I Got My Baby,spotify:artist:25NQNriVT2YbSW80ILRWJa,spotify:track:52UkT2gKZEYlEEKoXl6ODf
Faith Hill,What's In It For Me,spotify:artist:25NQNriVT2YbSW80ILRWJa,spotify:track:05nzQRqCZ36DTDCbUb25Qa
Faith Hill,Breathe - Remastered,spotify:artist:25NQNriVT2YbSW80ILRWJa,spotify:track:2TYlCPSARkvifu7jvsG1B1
Faith Hill,Bringing Out The Elvis,spotify:artist:25NQNriVT2YbSW80ILRWJa,spotify:track:0vGX6oLISwy0mi2JM2RH0E
Faith Hill,If My Heart Had Wings,spotify:artist:25NQNriVT2YbSW80ILRWJa,spotify:track:7CWUSZqFXxoWrOCP5I3tpd
Ed Sheeran,The A Team,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:track:1VdZ0vKfR5jneCmWIUAMxK
Kenny Chesney,American Kids,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV
Meghan Trainor,All About That Bass,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,spotify:track:5jE48hhRu8E6zBDPRSkEq7
